id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
4216,234782,57485566,58217000641,36666,9.72,21.86,38226,10.13,54.16,133577,35.4,114.32,0.7,0.7,0.48,0.43,32.25,133.11
4217,272459,72064425,73124281357,39067,9.87,21.46,40268,10.17,53.18,148620,37.55,124.67,0.71,0.71,0.47,0.42,30.11,130.64
4218,255559,73921730,76047292258,36892,9.54,21.1,32299,8.35,31.58,141368,36.57,121.49,0.7,0.71,0.48,0.42,31.35,127.71
4219,238394,63414270,63764009089,35756,9.83,20.89,30202,8.3,27.09,133748,36.76,115.79,0.71,0.71,0.48,0.43,29.01,129.51
4220,185481,43929087,45512659230,29299,8.91,17.74,26925,8.18,72.1,105639,32.11,93.61,0.68,0.69,0.48,0.44,27.39,128.62
4221,145710,37062405,38295833123,25135,8.34,15.42,20536,6.82,16.32,87139,28.92,75.73,0.68,0.68,0.49,0.44,24.31,126.12
4222,129424,27127890,30046512986,23022,7.85,13.22,19450,6.63,15.49,78098,26.62,62.57,0.67,0.67,0.48,0.44,21.72,129.68
4223,115139,20963891,20933627453,20599,7.38,11.39,25256,9.05,143.06,66204,23.73,50.94,0.67,0.67,0.49,0.45,19.9,130.18
4224,91558,14955992,15582476919,18641,6.93,10.23,16565,6.16,13.02,58596,21.8,43.86,0.67,0.67,0.49,0.46,18.85,133.05
4225,86467,11172657,10785292876,17504,6.78,9.88,16331,6.33,15.64,55978,21.69,43.72,0.65,0.65,0.49,0.47,19.9,129.29
4226,107783,16250154,16382957121,19535,7.21,11.37,16868,6.22,16.78,65022,23.99,53.96,0.65,0.66,0.49,0.46,19.61,129.01
4227,124256,19575893,19627486994,20551,7.63,13.12,17559,6.52,21.88,74180,27.53,66.01,0.64,0.64,0.49,0.46,21.34,124.27
4228,140229,28512966,28858911594,22019,8.32,15.14,19631,7.41,29.59,82982,31.34,79.87,0.65,0.65,0.5,0.47,23.2,125.25
4229,204977,32584937,31655601258,26666,9.85,19.22,22306,8.24,35.37,108698,40.14,115.8,0.66,0.66,0.49,0.46,23.77,127.4
4230,220761,38658911,35300412854,27907,9.92,20.21,23709,8.43,38.62,115012,40.9,122.62,0.67,0.67,0.5,0.46,26.58,126.02
4231,228809,37681061,37105520086,29188,10.33,21.82,27035,9.57,56.93,118033,41.77,127.24,0.67,0.68,0.49,0.45,25.93,125.24
4232,248547,45147145,45901493246,30531,10.39,22.45,27796,9.46,54.6,122708,41.77,128.85,0.68,0.68,0.49,0.45,26.08,126.87
4233,252582,41857385,41806623854,31225,10.17,22.45,24604,8.01,33.79,127775,41.61,132.72,0.69,0.69,0.49,0.44,27.61,127.84
4234,267767,41517442,39440656679,32415,10.0,21.65,26360,8.14,34.97,134790,41.6,136.99,0.7,0.7,0.5,0.45,27.8,127.89
4235,286950,52817732,54027420536,34083,10.04,21.3,29161,8.59,36.97,141084,41.57,136.0,0.7,0.7,0.49,0.44,28.08,129.98
4236,262379,52027528,51660843801,34151,10.1,21.12,27563,8.15,32.64,136727,40.45,127.89,0.7,0.7,0.49,0.44,29.01,130.07
4237,279943,61782430,62498312800,36668,10.15,21.43,40522,11.21,108.22,143009,39.57,127.45,0.71,0.71,0.48,0.43,28.28,132.17
4238,261034,65698360,67467938720,36311,9.78,20.98,31615,8.52,42.25,140161,37.77,122.31,0.72,0.73,0.49,0.44,30.97,130.63
4239,264765,73078314,75281285457,38247,9.69,21.0,35046,8.88,50.29,145530,36.86,120.67,0.73,0.73,0.48,0.43,31.54,131.47
4240,293334,73199935,75331407352,41548,9.98,22.19,40210,9.66,61.87,158330,38.03,129.39,0.73,0.73,0.48,0.43,30.23,132.51
4241,331948,95669974,99382874828,45991,10.45,23.67,45163,10.26,51.89,174625,39.68,140.74,0.73,0.73,0.47,0.42,28.95,131.29
4242,323234,103883334,109367433102,42741,10.09,22.94,48393,11.42,123.87,166710,39.34,137.87,0.71,0.71,0.49,0.43,31.47,130.68
4243,274261,87792884,91134880632,38646,9.83,21.51,33960,8.64,41.35,149103,37.94,126.23,0.72,0.72,0.48,0.43,29.06,131.65
4244,195229,49077234,50159568045,31736,8.94,18.07,24649,6.95,17.16,113326,31.93,97.96,0.72,0.72,0.48,0.43,25.59,131.7
4245,183393,35388730,35850932499,27781,8.58,15.34,22162,6.84,16.33,94584,29.21,79.02,0.71,0.7,0.46,0.42,22.49,135.34
4246,159988,24540184,24493908815,24199,8.21,13.4,19788,6.71,14.63,78195,26.52,64.84,0.69,0.69,0.46,0.43,20.19,139.14
4247,131346,18941225,19413327526,22054,7.8,11.85,20019,7.08,26.05,69034,24.43,54.49,0.69,0.69,0.47,0.44,20.29,140.5
4248,113003,13183923,13585420137,19980,7.47,10.45,17547,6.56,14.22,60718,22.71,47.07,0.66,0.67,0.45,0.43,17.71,146.3
4249,112724,15105627,15917719880,19696,7.31,10.21,17849,6.62,16.07,61127,22.67,47.26,0.67,0.67,0.47,0.45,19.19,138.65
4250,127565,16305928,16149301186,21417,7.81,12.35,17581,6.41,15.72,71713,26.13,60.71,0.67,0.67,0.47,0.43,19.62,134.72
4251,157599,23971778,24673949566,24221,8.58,14.75,19282,6.83,21.43,86858,30.77,77.79,0.68,0.68,0.47,0.43,20.61,131.9
4252,172836,30862117,31424317481,25544,9.14,16.42,20609,7.37,26.52,95345,34.1,88.7,0.68,0.68,0.47,0.43,24.12,130.68
4253,252631,42295977,41857863027,30145,10.23,20.22,30928,10.49,59.3,123889,42.02,123.41,0.69,0.69,0.47,0.44,25.18,130.02
4254,275493,44815258,45823793381,31565,10.43,21.17,37337,12.34,97.08,130389,43.1,133.41,0.7,0.7,0.47,0.43,26.33,131.25
4255,299725,50441218,51573763239,34324,10.66,21.95,30607,9.51,49.84,141833,44.05,140.24,0.72,0.72,0.47,0.43,27.27,130.9
4256,305749,53416403,54644650582,34156,10.13,21.77,28398,8.42,35.38,143431,42.55,139.26,0.71,0.71,0.49,0.45,25.98,128.12
4257,316871,59915931,59001955187,35619,10.43,22.38,30035,8.79,40.12,151902,44.47,145.3,0.69,0.69,0.49,0.44,28.84,126.93
4258,345697,67582320,69968626883,37365,10.67,22.85,31064,8.87,40.71,162674,46.45,152.28,0.7,0.7,0.48,0.43,27.53,128.33
4259,368152,67903163,66178889028,40248,11.01,23.62,34798,9.52,42.49,172423,47.15,154.08,0.7,0.71,0.48,0.43,27.78,128.53
4260,364759,89169319,90820836817,41010,10.86,23.09,36135,9.57,41.01,173248,45.88,148.35,0.71,0.7,0.48,0.42,30.25,127.29
4261,382502,89264784,90737481481,42155,10.65,22.84,38862,9.82,41.69,179941,45.47,149.5,0.72,0.72,0.48,0.42,29.75,129.67
4262,387577,97027811,98270503924,44570,10.83,23.35,40501,9.84,40.15,188021,45.7,150.01,0.73,0.73,0.47,0.42,29.36,129.31
4263,394775,98390176,102342231698,46464,11.07,24.57,52122,12.42,95.05,192945,45.96,153.55,0.73,0.73,0.47,0.4,32.49,128.86
4264,411473,115070642,115693209856,48990,11.12,25.24,44048,10.0,44.91,202445,45.94,160.53,0.72,0.73,0.48,0.41,31.5,128.91
4265,450582,135730075,140420811859,50529,11.26,25.87,51436,11.46,67.0,213821,47.65,169.95,0.72,0.72,0.47,0.41,31.51,127.96
4266,457058,134160080,138990709131,49350,11.25,25.48,56529,12.88,97.73,211967,48.31,169.96,0.71,0.71,0.47,0.4,31.43,129.35
4267,398325,110301432,113106097200,45367,11.12,23.76,56153,13.77,115.18,187398,45.94,151.97,0.71,0.71,0.46,0.41,28.2,134.17
4268,298058,76723564,79105502997,39189,10.69,20.99,34246,9.34,23.46,152600,41.64,123.1,0.7,0.7,0.47,0.42,22.58,135.69
4269,223949,55615482,56218796393,31435,9.67,17.7,26240,8.07,20.74,118939,36.6,96.44,0.69,0.69,0.48,0.44,23.84,126.87
4270,173138,37340653,37777705483,27261,8.78,14.83,25801,8.31,25.55,97718,31.46,76.82,0.68,0.68,0.47,0.44,21.14,133.47
4271,175604,25020862,24293090735,23631,7.99,12.74,49451,16.71,455.62,83355,28.17,65.67,0.68,0.68,0.47,0.44,20.59,131.95
4272,220221,22952927,22286080434,21975,7.82,12.08,105155,37.41,668.34,75451,26.84,59.68,0.67,0.66,0.47,0.44,19.56,134.25
4273,132652,18358415,16509870548,22607,7.74,11.47,23547,8.06,28.84,79105,27.07,60.83,0.68,0.68,0.47,0.44,19.23,136.31
4274,158736,21656384,21264569525,24463,8.14,13.28,24008,7.99,30.68,89769,29.86,72.96,0.68,0.68,0.47,0.43,19.68,133.58
4275,183111,32054165,33306850851,25798,8.87,15.9,26492,9.1,47.32,99515,34.2,87.29,0.66,0.65,0.48,0.44,20.69,130.02
4276,205972,36659050,36975556985,27002,9.35,17.61,25585,8.86,40.47,109319,37.85,100.07,0.67,0.67,0.49,0.45,21.39,127.67
4277,254478,42743743,43556441961,29589,9.91,19.77,25065,8.39,37.0,127086,42.55,122.26,0.68,0.68,0.49,0.44,23.66,126.56
4278,286948,47967371,46048804714,32300,10.35,21.36,27639,8.86,40.8,140203,44.92,134.03,0.69,0.69,0.49,0.45,25.55,126.78
4279,301506,47425967,44378492941,33132,10.23,21.64,43363,13.38,169.03,141682,43.73,135.68,0.68,0.68,0.49,0.44,27.73,127.1
4280,306689,56647234,55715972364,35756,10.6,23.08,31867,9.45,43.12,150367,44.59,138.06,0.7,0.7,0.49,0.44,27.92,127.58
4281,302984,52593858,51169089147,35950,10.46,22.8,31324,9.11,40.55,150547,43.8,137.7,0.69,0.69,0.49,0.44,29.38,124.23
4282,302479,55550619,54161216713,35189,10.18,21.59,30129,8.72,37.99,151238,43.76,137.2,0.69,0.69,0.49,0.44,28.82,127.18
4283,308348,60117899,60100655747,36874,10.57,22.17,32798,9.4,41.67,158901,45.54,140.05,0.69,0.69,0.49,0.44,29.15,126.89
4284,315385,70325251,70863304351,38388,10.61,21.91,34044,9.41,39.62,161945,44.76,137.25,0.7,0.7,0.48,0.43,29.58,128.2
4285,301876,69476944,69912271003,39861,10.41,21.75,34079,8.9,37.68,159876,41.76,128.2,0.7,0.71,0.48,0.43,28.0,127.56
4286,301893,83911827,85120870081,40891,10.19,21.08,35018,8.73,35.56,161554,40.28,125.55,0.7,0.7,0.47,0.41,29.51,128.34
4287,345408,104445240,103429504208,44447,10.63,22.61,39657,9.48,40.65,179117,42.83,138.53,0.71,0.71,0.47,0.4,30.5,129.33
4288,352930,102065391,103206199074,45239,10.53,23.0,40946,9.53,41.81,182334,42.42,141.64,0.72,0.72,0.48,0.42,30.66,128.13
4289,387663,113461675,115954245093,46818,10.86,24.32,59075,13.7,149.34,189895,44.03,151.22,0.71,0.71,0.48,0.41,31.69,128.3
4290,364943,110862657,113358629372,45050,10.75,24.88,46903,11.19,68.17,185174,44.18,152.05,0.7,0.7,0.47,0.42,30.02,128.13
4291,318545,92141905,94927433693,40556,10.51,23.2,35147,9.11,33.27,166144,43.06,140.12,0.69,0.69,0.47,0.42,29.27,129.28
4292,236501,65332419,67431854850,33921,9.9,20.38,31762,9.27,47.93,130167,38.0,112.02,0.68,0.68,0.48,0.43,26.73,129.73
4293,186653,45604729,46198905291,28781,9.18,17.18,25709,8.2,24.25,106790,34.05,90.57,0.67,0.67,0.48,0.44,24.83,129.74
4294,201849,31350879,31234279864,25601,8.56,14.67,73140,24.45,506.79,88061,29.43,69.37,0.66,0.66,0.47,0.43,22.21,132.37
4295,127510,24793357,25163138149,22976,7.84,12.22,21770,7.42,20.63,78480,26.77,58.01,0.66,0.66,0.47,0.44,20.8,131.11
4296,117520,21339195,20953284969,21591,7.65,11.45,20565,7.28,20.99,71929,25.48,54.47,0.67,0.67,0.47,0.44,20.36,129.03
4297,123457,21647204,20585272683,22978,7.81,11.1,21268,7.22,18.64,75461,25.63,53.63,0.68,0.69,0.47,0.44,19.26,133.46
4298,145860,21440196,21690409860,24342,8.22,12.84,21898,7.39,21.94,85025,28.7,65.77,0.68,0.68,0.47,0.44,20.12,130.97
4299,175950,29210128,28003528718,26216,9.0,15.78,22708,7.8,27.76,98503,33.81,84.14,0.66,0.67,0.48,0.44,21.14,127.98
4300,173646,32002521,32809616676,26599,9.26,16.93,21709,7.56,29.68,101741,35.43,89.6,0.67,0.67,0.49,0.45,23.37,126.9
4301,209728,39309878,38380444320,28947,9.86,18.64,29732,10.12,55.01,115150,39.21,103.36,0.66,0.66,0.48,0.43,26.8,124.79
4302,230730,47232218,46983870961,30856,10.04,19.28,34003,11.07,97.62,123324,40.14,109.45,0.68,0.68,0.48,0.44,27.26,124.82
4303,233026,47531262,48010817170,31627,10.21,20.41,27263,8.8,40.52,127986,41.33,116.4,0.68,0.68,0.49,0.45,27.17,125.14
4304,231722,46150061,45242300473,32782,10.2,21.55,28781,8.96,39.14,128308,39.93,115.82,0.68,0.69,0.49,0.45,27.89,126.95
4305,231559,51277536,49817668621,32872,10.08,20.61,30687,9.41,42.2,129641,39.75,115.52,0.69,0.69,0.48,0.44,27.9,126.33
4306,243651,51797571,51784873450,33870,9.83,20.5,32131,9.32,42.87,131989,38.3,113.1,0.7,0.7,0.48,0.43,27.69,126.5
4307,227705,55930368,56322315229,33906,9.86,20.57,32005,9.31,39.72,129899,37.77,112.65,0.71,0.71,0.48,0.42,28.92,128.03
4308,213115,43184470,41707631112,33024,9.68,19.75,31395,9.2,39.66,122577,35.93,106.56,0.7,0.7,0.47,0.43,29.44,131.64
4309,222988,51500533,51509246281,34323,9.72,20.27,33546,9.5,39.99,128719,36.46,107.68,0.68,0.69,0.48,0.43,28.55,128.4
4310,228100,53587483,53467939224,34191,9.77,20.37,38740,11.07,57.19,129591,37.05,113.15,0.69,0.69,0.48,0.43,29.23,126.2
4311,248125,58538584,59330819797,36556,10.2,20.62,38141,10.64,49.43,139528,38.94,113.59,0.69,0.69,0.48,0.43,29.03,125.83
4312,299327,65538989,66309483795,37628,10.27,21.34,85774,23.4,382.94,140554,38.35,115.85,0.67,0.67,0.48,0.43,31.07,124.82
4313,277409,83070154,84326571813,39295,10.32,21.14,46830,12.3,84.46,149259,39.22,119.08,0.69,0.69,0.49,0.44,32.01,124.07
4314,273171,74329376,75781403534,38974,10.42,21.63,42057,11.24,47.15,148418,39.66,120.95,0.69,0.69,0.48,0.43,31.0,125.2
4315,277796,72873389,70807298274,36855,10.17,20.7,68228,18.82,239.22,137877,38.04,112.28,0.67,0.68,0.48,0.44,29.62,124.32
4316,207302,53582851,55678998953,32774,9.75,19.45,32118,9.56,35.9,118818,35.35,97.66,0.67,0.67,0.49,0.44,28.66,123.15
4317,175845,41597918,41123603473,27974,9.01,16.02,35035,11.28,134.37,100506,32.36,81.0,0.66,0.67,0.49,0.45,25.24,123.07
4318,131571,30739937,30934623759,23744,8.05,13.11,23658,8.02,24.19,83507,28.31,65.58,0.66,0.66,0.5,0.46,22.05,125.11
4319,115895,19082561,18404022145,21583,7.67,11.74,23436,8.33,31.73,75940,26.98,61.86,0.66,0.66,0.48,0.45,21.16,126.77
4320,99070,15514580,15423147397,20286,7.21,10.35,22087,7.85,32.08,67928,24.16,54.08,0.66,0.66,0.48,0.45,20.45,131.49
4321,99283,13655788,13032937244,20126,7.26,10.28,22347,8.06,34.8,66998,24.16,54.08,0.66,0.66,0.48,0.46,19.0,130.45
4322,103746,13214121,13269212895,20011,7.24,10.58,22596,8.17,36.32,69450,25.12,56.81,0.66,0.66,0.49,0.46,19.76,130.84
4323,116382,16279732,16334031038,21603,7.91,12.03,22283,8.16,32.22,74255,27.19,61.13,0.66,0.66,0.48,0.45,19.7,131.82
4324,140526,26893443,27695684939,23730,8.57,14.58,24448,8.83,38.62,86505,31.24,75.69,0.65,0.66,0.49,0.45,20.6,124.85
4325,171377,34406443,34284395243,27755,9.11,16.86,27534,9.04,37.13,102836,33.77,87.46,0.67,0.67,0.48,0.44,22.92,125.45
4326,201601,46550284,49545808431,29966,9.52,17.9,32215,10.23,48.58,113196,35.95,97.64,0.67,0.67,0.47,0.43,25.32,124.59
4327,247990,62726132,62101787398,32623,9.66,18.96,59608,17.65,253.89,124072,36.74,106.31,0.69,0.69,0.48,0.43,24.74,128.28
4328,237970,50273284,50505621991,33439,9.68,19.88,45733,13.24,121.01,124107,35.93,105.27,0.69,0.69,0.47,0.43,26.4,128.34
4329,223406,46816024,46634848498,34008,9.74,19.44,37888,10.85,51.71,127218,36.44,104.39,0.68,0.68,0.48,0.43,27.21,130.0
4330,208292,49053165,47706284565,34051,9.74,18.86,33715,9.64,40.06,123251,35.24,100.64,0.7,0.69,0.47,0.43,28.74,129.79
4331,206613,50186038,51240760812,34265,9.86,18.84,34382,9.89,38.71,123938,35.66,100.21,0.69,0.69,0.47,0.43,26.4,130.76
4332,194974,48468895,49442990087,32951,9.73,18.63,31795,9.38,34.42,118028,34.84,95.22,0.69,0.69,0.47,0.43,27.67,131.14
4333,238982,56056378,57543321807,35993,10.26,19.29,37676,10.74,44.22,132218,37.7,105.09,0.66,0.65,0.46,0.41,24.87,129.63
4334,208164,61261408,61785510965,34952,9.87,19.01,33628,9.49,34.63,124451,35.14,98.73,0.68,0.68,0.47,0.42,25.47,129.92
4335,298339,68384296,69319235095,36007,10.04,19.86,99296,27.68,769.49,124500,34.71,98.16,0.67,0.67,0.47,0.42,27.66,130.38
4336,207423,68304836,69011873144,35760,10.1,20.52,32856,9.28,28.4,124130,35.05,101.02,0.68,0.68,0.47,0.42,27.78,127.58
4337,251729,80227670,81416268100,37844,10.29,21.14,43670,11.88,78.14,138735,37.74,114.76,0.68,0.69,0.48,0.43,29.68,127.2
4338,268978,76554710,78714529777,36611,10.19,21.09,63313,17.62,197.82,133191,37.06,113.36,0.67,0.68,0.48,0.43,29.9,128.02
4339,57855,6608870,6791690077,10417,8.69,14.74,8875,7.4,23.32,35224,29.38,79.8,0.71,0.7,0.44,0.39,11.93,125.08
4340,193576,38041635,37854297404,29203,8.93,16.9,26003,7.95,23.48,106895,32.7,91.09,0.69,0.69,0.48,0.43,15.8,126.8
4341,167188,33070687,33126527025,25857,8.48,14.84,23041,7.56,21.62,93479,30.67,79.14,0.67,0.67,0.47,0.43,15.96,129.72
4342,144541,22393408,22631947868,22859,8.13,13.09,27486,9.77,93.94,79310,28.2,66.17,0.67,0.67,0.46,0.43,15.37,130.94
4343,117172,16627085,17669294086,19938,7.3,10.71,22267,8.15,35.78,68977,25.24,59.15,0.66,0.66,0.46,0.44,15.08,132.16
4344,104132,14780453,15058058207,18664,7.13,9.72,23059,8.81,39.2,63515,24.28,53.22,0.65,0.64,0.46,0.43,14.73,131.79
4345,111423,13505888,13113775225,19024,6.92,9.33,26055,9.47,47.41,65689,23.89,53.79,0.65,0.65,0.46,0.44,14.62,131.73
4346,117699,8892082,7852281399,20162,7.26,10.26,25339,9.12,43.79,70621,25.42,54.55,0.66,0.66,0.47,0.45,13.88,129.52
4347,136648,17717808,17303697169,22677,8.15,12.98,26075,9.38,39.57,80516,28.95,64.54,0.66,0.65,0.48,0.45,16.17,127.47
4348,143506,26936840,29143884247,23338,8.54,14.97,25635,9.38,39.32,85587,31.33,72.2,0.64,0.64,0.48,0.45,21.44,126.73
4349,185627,33867088,35382314839,27067,8.87,16.16,37722,12.36,97.69,101700,33.31,84.53,0.66,0.66,0.48,0.44,21.71,127.1
4350,206783,45359025,47066938429,29637,9.29,17.83,35732,11.2,70.08,115131,36.1,98.08,0.67,0.67,0.47,0.43,24.61,128.31
4351,237126,54873239,56687475403,33032,9.68,18.92,41364,12.12,88.02,129255,37.86,106.99,0.7,0.7,0.48,0.43,26.69,127.45
4352,187317,43053489,44874670892,29050,8.74,17.79,31152,9.37,48.37,106964,32.19,92.7,0.69,0.69,0.48,0.44,28.38,125.13
4353,136547,32368344,33941033028,25000,7.84,15.95,24621,7.72,30.3,85035,26.67,74.96,0.68,0.68,0.5,0.45,30.9,122.46
4354,130182,33938104,32649110526,24555,7.9,15.84,21626,6.96,24.28,82413,26.52,73.93,0.68,0.68,0.5,0.45,31.41,123.55
4355,138165,33180396,32957526069,24960,7.98,16.18,28439,9.09,38.3,83147,26.57,75.08,0.67,0.67,0.5,0.45,31.16,123.15
4356,167672,37154800,36482921973,28243,8.56,17.52,33731,10.22,58.79,98161,29.75,86.1,0.69,0.69,0.5,0.44,32.25,124.71
4357,171020,37169596,37009940334,28788,8.4,17.09,38774,11.31,76.92,100220,29.24,85.25,0.67,0.68,0.49,0.44,31.26,125.75
4358,185627,43120828,43753747194,31181,8.64,17.85,37060,10.27,52.54,109102,30.24,90.83,0.7,0.7,0.48,0.43,31.03,125.6
4359,200569,53709242,54171328596,32286,8.8,18.2,30694,8.37,32.45,115887,31.59,96.58,0.69,0.69,0.49,0.44,33.29,122.96
4360,230471,58787475,58489733827,35052,9.33,21.12,43074,11.46,109.08,125930,33.51,106.05,0.7,0.7,0.48,0.42,35.3,122.55
4361,262400,64448219,65526388779,35658,9.32,21.51,56879,14.87,153.86,133586,34.93,114.74,0.7,0.7,0.49,0.44,35.5,123.13
4362,358922,85699778,86051000964,42955,10.11,23.9,69122,16.27,137.82,169203,39.83,137.38,0.7,0.7,0.49,0.43,31.95,124.76
4363,358268,81466624,82230098796,38592,9.75,22.13,101413,25.63,317.78,151199,38.21,123.59,0.69,0.7,0.48,0.42,31.67,125.99
4364,249382,52985625,53985114469,32385,9.35,19.65,58877,16.99,171.02,121374,35.03,102.18,0.68,0.68,0.48,0.44,28.32,126.31
4365,192663,45234988,46393373511,27124,8.63,15.67,38084,12.11,55.04,101857,32.4,84.12,0.67,0.67,0.48,0.45,26.02,126.94
4366,131106,23421885,23430634936,22011,7.55,12.58,25954,8.9,34.42,78194,26.81,62.88,0.68,0.68,0.49,0.47,22.37,129.77
4367,126749,18252710,18802888166,20881,7.18,11.22,26622,9.15,37.58,70674,24.29,53.72,0.67,0.67,0.49,0.46,19.59,128.87
4368,110142,16150136,14815442119,19410,6.96,10.13,27014,9.69,40.96,61575,22.09,46.11,0.66,0.66,0.48,0.46,18.13,135.62
4369,104551,15431621,14129760282,19614,7.15,10.42,19997,7.29,21.08,64172,23.4,49.05,0.67,0.67,0.49,0.46,18.72,131.22
4370,118175,17130913,17603474698,20592,7.53,12.08,18649,6.82,21.84,70746,25.86,58.74,0.66,0.66,0.49,0.46,18.94,131.12
4371,98402,14586963,14487553142,18227,7.41,12.35,14827,6.03,22.21,61881,25.17,59.4,0.64,0.64,0.49,0.45,21.76,126.52
4372,102270,16343349,17083315426,18666,7.89,13.89,14429,6.1,24.98,65515,27.7,66.22,0.64,0.64,0.49,0.45,24.9,124.27
4373,134599,22069969,22708531401,21790,8.68,16.56,16375,6.53,25.22,81426,32.45,84.79,0.65,0.65,0.5,0.45,25.75,125.23
4374,155906,22394229,22154711008,24129,9.15,18.81,18827,7.14,27.42,89767,34.03,92.68,0.66,0.66,0.51,0.47,28.66,123.77
4375,167573,25437307,25480745650,25470,9.17,18.82,19409,6.99,25.24,95739,34.48,99.09,0.69,0.69,0.5,0.45,28.24,126.87
4376,162877,28360830,30033580436,24315,8.61,17.63,18323,6.49,24.7,94036,33.3,95.81,0.68,0.68,0.51,0.46,31.66,121.97
4377,182582,29742632,30094358456,25958,8.94,18.95,29038,10.0,182.67,99806,34.38,101.93,0.68,0.69,0.5,0.46,30.95,121.93
4378,181470,29348236,28804959448,27161,9.07,19.48,21036,7.03,27.59,104478,34.9,105.82,0.69,0.69,0.5,0.45,33.25,123.1
4379,187285,38446964,36382725995,28087,9.03,19.59,21529,6.92,25.73,105828,34.04,105.61,0.69,0.69,0.49,0.43,31.5,124.74
4380,179353,37903530,37709374585,27560,8.74,18.81,20718,6.57,23.94,103780,32.91,101.35,0.69,0.69,0.5,0.45,34.05,124.33
4381,210996,51811492,55108982473,30831,9.21,19.77,24759,7.39,29.05,118703,35.44,108.42,0.69,0.68,0.48,0.43,32.76,126.51
4382,221215,49938652,49946867517,32084,8.95,19.9,25872,7.22,29.43,125721,35.08,108.95,0.69,0.69,0.49,0.43,33.56,125.65
4383,229891,52360323,52480093063,33692,8.73,19.39,26091,6.76,27.35,130965,33.92,109.99,0.71,0.71,0.49,0.43,35.91,125.61
4384,245276,64128433,65623479259,35115,8.79,19.75,26398,6.6,26.75,135698,33.95,114.47,0.71,0.71,0.49,0.43,36.51,125.95
4385,289204,70284788,71361329299,38318,8.97,20.7,38027,8.91,90.17,153214,35.88,127.14,0.71,0.71,0.48,0.43,36.61,126.79
4386,310586,82575185,81792263983,40169,9.49,21.66,31327,7.4,27.53,163361,38.59,136.88,0.71,0.71,0.48,0.42,34.1,125.86
4387,277999,67359332,66680722244,35533,9.26,20.26,27650,7.21,22.32,144122,37.57,124.97,0.7,0.7,0.49,0.43,31.68,126.85
4388,226536,52360151,52388853422,31109,9.25,18.31,24334,7.23,19.22,118923,35.35,103.86,0.68,0.68,0.48,0.43,28.58,129.68
4389,167373,41484915,42402248849,26074,8.59,16.3,22282,7.34,21.78,95346,31.39,83.54,0.69,0.69,0.49,0.45,25.64,130.94
4390,128899,20526917,20884335145,21508,7.64,12.54,19316,6.86,19.53,76793,27.29,64.92,0.67,0.67,0.49,0.46,22.86,132.5
4391,112099,17943013,18253432113,19507,7.03,11.07,18295,6.6,21.73,68143,24.57,55.21,0.66,0.66,0.49,0.46,20.58,131.8
4392,105421,13596446,13226287643,18893,6.99,10.35,18847,6.97,24.77,65560,24.25,52.09,0.65,0.66,0.49,0.46,19.72,131.56
4393,104654,12686389,12606072808,18155,6.81,10.2,18150,6.81,22.64,64113,24.05,51.25,0.65,0.65,0.49,0.46,20.99,129.58
4394,129676,18979529,19360492124,20286,7.45,12.28,19854,7.29,26.69,75345,27.66,64.1,0.65,0.65,0.49,0.46,19.93,128.64
4395,158970,23645811,24356616931,22879,8.72,14.95,19384,7.39,26.87,89603,34.15,82.96,0.64,0.64,0.48,0.44,19.72,130.91
4396,183261,31843614,32595814383,25695,9.79,17.74,20675,7.88,31.01,100814,38.42,96.74,0.66,0.66,0.47,0.43,22.19,129.2
4397,226276,39992438,42147796086,29531,10.57,20.62,25027,8.96,41.88,120929,43.3,122.05,0.68,0.68,0.47,0.43,24.69,132.35
4398,246193,46070737,46868787946,29665,10.59,21.46,24725,8.82,41.02,126439,45.12,132.12,0.69,0.69,0.48,0.43,27.18,132.22
4399,258966,42657846,41136982233,32079,10.9,22.97,26364,8.96,38.62,133310,45.28,140.07,0.69,0.7,0.47,0.43,26.58,134.6
4400,253802,39754197,40424401391,32271,10.91,23.4,26120,8.83,35.04,130038,43.96,137.02,0.71,0.71,0.47,0.43,26.67,136.31
4401,267627,48120109,49053899482,33169,10.81,22.5,26490,8.63,33.9,135395,44.12,140.19,0.71,0.71,0.47,0.43,26.45,134.8
4402,250170,50426629,49497793795,32687,10.36,21.55,25645,8.13,31.72,130606,41.38,133.7,0.71,0.71,0.47,0.43,27.13,136.25
4403,255794,46947512,46781415196,34033,9.93,20.45,27484,8.02,29.91,135081,39.41,128.68,0.72,0.72,0.47,0.42,27.11,137.51
